key;akd_rows;ct2_rows;akd_total;ct2_total;status
CNE2589473;1;2;10132.65;20265.30;ambiguo
CNE2589502;1;2;22604.81;45209.62;ambiguo
CNE2589525;1;2;8411.89;16823.78;ambiguo
CNE2589535;1;2;849.89;1699.78;ambiguo
CNE2589569;1;2;3126.74;6253.48;ambiguo
CNE2589583;1;2;19209.02;38418.04;ambiguo
CNE2589605;1;2;1667.12;3334.24;ambiguo
CNE2589623;1;2;332.58;665.16;ambiguo
CNE2589647;1;2;25347.03;50694.06;ambiguo
CNE2589649;1;2;4332.71;8665.42;ambiguo
CNE2589669;1;2;4362.62;8725.24;ambiguo
CNE2589671;1;2;14739.84;29479.68;ambiguo
CNE2589689;1;2;1331.65;2663.30;ambiguo
CNE2589723;1;2;2218.72;4437.44;ambiguo
CNE2589745;1;2;1264.20;2528.40;ambiguo
CNE2589767;1;2;4262.08;8524.16;ambiguo
CNE2589787;1;2;3643.28;7286.56;ambiguo
CNE2589789;1;2;5503.88;11007.76;ambiguo
CNE2589811;1;2;1240.63;2481.26;ambiguo
CNE2589825;1;2;1981.86;3963.72;ambiguo
CNE2589847;1;2;2854.87;5709.74;ambiguo
CNE2589869;1;2;3516.07;7032.14;ambiguo
CNE2589899;1;2;9037.60;18075.20;ambiguo
CNE2589911;1;2;8744.69;17489.38;ambiguo
CNE2589913;1;2;36941.28;73882.56;ambiguo
CNE2589943;1;2;509.66;1019.32;ambiguo
CNE2589957;1;2;2854.87;5709.74;ambiguo
CNE2589987;1;2;880.74;1761.48;ambiguo
CNE2590009;1;2;896.78;1793.56;ambiguo
CNE2590022;1;2;62419.72;124839.44;ambiguo
CNE2590053;1;2;15477.09;30954.18;ambiguo
CNE2590067;1;2;1474.84;2949.68;ambiguo
CNE2590088;1;2;36608.17;73216.34;ambiguo
CNE2590107;1;2;1007.37;2014.74;ambiguo
CNE2590133;1;2;2997.31;5994.62;ambiguo
CNE2590162;1;2;13184.20;26368.40;ambiguo
CNE2590173;1;2;2035.71;4071.42;ambiguo
CNE2590206;1;2;9319.60;18639.20;ambiguo
CNE2590218;1;2;15481.88;30963.76;ambiguo
CNE2590220;1;2;3649.86;7299.72;ambiguo
CNE2590251;1;2;5679.44;11358.88;ambiguo
CNE2590265;1;2;16726.53;33453.06;ambiguo
CNE2590287;1;2;2568.77;5137.54;ambiguo
CNE2590309;1;2;6635.72;13271.44;ambiguo
CNE2590330;1;2;162274.16;324548.32;ambiguo
CNE2590352;1;2;27303.70;54607.40;ambiguo
CNE2590373;1;2;2764.86;5529.72;ambiguo
CNE2590375;1;2;6606.14;13212.28;ambiguo
CNE2590403;1;2;824.49;1648.98;ambiguo
CNE2590405;1;2;5434.82;10869.64;ambiguo
CNE2590415;1;2;1077.28;2154.56;ambiguo
CNE2590448;1;2;2726.07;5452.14;ambiguo
CNE2590463;1;2;265.90;531.80;ambiguo
CNE2590492;1;2;21379.48;42758.96;ambiguo
CNE2590503;1;2;26.86;53.72;ambiguo
CNE2590540;1;2;6680.00;13360.00;ambiguo
CNE2590550;1;2;4959.54;9919.08;ambiguo
CNE2590572;1;2;99806.11;199612.22;ambiguo
CNE2590603;1;2;4401.60;8803.20;ambiguo
CNE2590617;1;2;3518.28;7036.56;ambiguo
CNE2590639;1;2;1465.58;2931.16;ambiguo
CNE2590661;1;2;4031.73;8063.46;ambiguo
CNE2590690;1;2;10905.59;21811.18;ambiguo
CNE2590704;1;2;26668.29;53336.58;ambiguo
CNE2590726;1;2;222046.53;444093.06;ambiguo
CNE2590745;1;2;938.12;1876.24;ambiguo
CNE2590778;1;2;10336.53;20673.06;ambiguo
CNE2590792;1;2;17196.88;34393.76;ambiguo
CNE2590815;1;2;2854.87;5709.74;ambiguo
CNE2590845;1;2;831.81;1663.62;ambiguo
CNE2590855;1;2;122.72;245.44;ambiguo
CNE2590888;1;2;14827.79;29655.58;ambiguo
CNE2590911;1;2;207.15;414.30;ambiguo
CNE2590933;1;2;1081.59;2163.18;ambiguo
CNE2590954;1;2;10727.00;21454.00;ambiguo
CNE2590965;1;2;3950.06;7900.12;ambiguo
CNE2590987;1;2;1123.89;2247.78;ambiguo
CNE2591012;1;2;22471.63;44943.26;ambiguo
CNE2591031;1;2;1623.40;3246.80;ambiguo
CNE2591053;1;2;750.65;1501.30;ambiguo
CNE2591078;1;2;69025.21;138050.42;ambiguo
CNE2591107;1;2;7341.20;14682.40;ambiguo
CNE2591109;1;2;107902.08;215804.16;ambiguo
CNE2591982;1;2;56144.63;112289.26;ambiguo
CNE2592013;1;2;4504.19;9008.38;ambiguo
CNE2592035;1;2;1627.28;3254.56;ambiguo
CNE2592048;1;2;7404.48;14808.96;ambiguo
CNE2592067;1;2;2308.71;4617.42;ambiguo
CNE2592101;1;2;2259.45;4518.90;ambiguo
CNE2592115;1;2;3518.07;7036.14;ambiguo
CNE2592136;1;2;2612.61;5225.22;ambiguo
CNE2592156;1;2;131305.33;262610.66;ambiguo
CNE2592158;1;2;20815.15;41630.30;ambiguo
CNE2592188;1;2;17078.50;34157.00;ambiguo
CNE2592203;1;2;3667.92;7335.84;ambiguo
CNE2592232;1;2;18951.06;37902.12;ambiguo
CNE2592247;1;2;5995.38;11990.76;ambiguo
CNE2592277;1;2;2700.25;5400.50;ambiguo
CNE2592290;1;2;6653.22;13306.44;ambiguo
CNE2592321;1;2;1539.77;3079.54;ambiguo
CNE2592335;1;2;3397.88;6795.76;ambiguo
CNE2592363;1;2;1889.36;3778.72;ambiguo
CNE2592377;1;2;4956.98;9913.96;ambiguo
CNE2592409;1;2;2234.24;4468.48;ambiguo
CNE2592423;1;2;3006.79;6013.58;ambiguo
CNE2592441;1;2;1973.56;3947.12;ambiguo
CNE2592474;1;2;30350.37;60700.74;ambiguo
CNE2592489;1;2;3563.38;7126.76;ambiguo
CNE2592519;1;2;960.00;1920.00;ambiguo
CNE2592540;1;2;32968.77;65937.54;ambiguo
CNE2592562;1;2;4041.11;8082.22;ambiguo
CNE2592573;1;2;2166.22;4332.44;ambiguo
CNE2592607;1;2;615.29;1230.58;ambiguo
CNE2592617;1;2;2559.98;5119.96;ambiguo
CNE2592639;1;2;686.82;1373.64;ambiguo
CNE2592664;1;2;193327.53;386655.06;ambiguo
CNE2592687;1;2;3621.77;7243.54;ambiguo
CNE2592709;1;2;3331.29;6662.58;ambiguo
CNE2592730;1;2;128545.08;257090.16;ambiguo
CNE2592752;1;2;175706.07;351412.14;ambiguo
CNE2592771;1;2;625.54;1251.08;ambiguo
CNE2592996;1;2;136023.33;272046.66;ambiguo
CNE2593027;1;2;2564.24;5128.48;ambiguo
CNE2593037;1;2;3630.00;7260.00;ambiguo
CNE2593063;1;2;3999.18;7998.36;ambiguo
CNE2593084;1;2;140619.07;281238.14;ambiguo
CNE2593106;1;2;221840.49;443680.98;ambiguo
CNE2593128;1;2;5990.40;11980.80;ambiguo
CNE2593147;1;2;476.25;952.50;ambiguo
CNE2593170;1;2;2158.93;4317.86;ambiguo
CNE2593172;1;2;64392.08;128784.16;ambiguo
CNE2593202;1;2;4585.48;9170.96;ambiguo
CNE2593225;1;2;1218.00;2436.00;ambiguo
CNE2593239;1;2;6919.11;13838.22;ambiguo
CNE2593269;1;2;1470.24;2940.48;ambiguo
CNE2593291;1;2;1978.80;3957.60;ambiguo
CNE2593305;1;2;2222.95;4445.90;ambiguo
CNE2593334;1;2;36915.42;73830.84;ambiguo
CNE2593345;1;2;373.93;747.86;ambiguo
CNE2593370;1;2;28017.47;56034.94;ambiguo
CNE2593392;1;2;34649.55;69299.10;ambiguo
CNE2593415;1;2;3054.57;6109.14;ambiguo
CNE2593445;1;2;910.96;1821.92;ambiguo
CNE2593470;1;2;1280.00;2560.00;ambiguo
CNE2593489;1;2;4223.35;8446.70;ambiguo
CNE2593503;1;2;1662.74;3325.48;ambiguo
CNE2593525;1;2;2729.19;5458.38;ambiguo
CNE2593543;1;2;4166.17;8332.34;ambiguo
CNE2593577;1;2;701.95;1403.90;ambiguo
CNE2593591;1;2;5632.38;11264.76;ambiguo
CNE2593613;1;2;1888.77;3777.54;ambiguo
CNE2593643;1;2;3375.08;6750.16;ambiguo
CNE2593653;1;2;31.72;63.44;ambiguo
CNE2593687;1;2;5662.09;11324.18;ambiguo
CNE2593701;1;2;1069.54;2139.08;ambiguo
CNE2593731;1;2;3524.73;7049.46;ambiguo
CNE2593752;1;2;11811.32;23622.64;ambiguo
CNE2593774;1;2;23697.30;47394.60;ambiguo
CNE2593797;1;2;481.95;963.90;ambiguo
CNE2593808;1;2;23573.11;47146.22;ambiguo
CNE2593810;1;2;74634.19;149268.38;ambiguo
CNE2593833;1;2;3035.43;6070.86;ambiguo
CNE2593855;1;2;4649.54;9299.08;ambiguo
CNE2593877;1;2;9382.55;18765.10;ambiguo
CNE2593895;1;2;4144.24;8288.48;ambiguo
CNE2593921;1;2;4870.82;9741.64;ambiguo
CNE2593940;1;2;85842.30;171684.60;ambiguo
CNE2593942;1;2;239749.39;479498.78;ambiguo
CNE2593965;1;2;6148.21;12296.42;ambiguo
CNE2593995;1;2;628.68;1257.36;ambiguo
CNE2594005;1;2;557.77;1115.54;ambiguo
CNE2594027;1;2;594.19;1188.38;ambiguo
CNE2594064;1;2;622.00;1244.00;ambiguo
CNE2594082;1;2;6370.00;12740.00;ambiguo
CNE2594097;1;2;3132.21;6264.42;ambiguo
CNE2594115;1;2;990.88;1981.76;ambiguo
CNE2594146;1;2;6905.55;13811.10;ambiguo
CNE2594148;1;2;6283.84;12567.68;ambiguo
CNE2594160;1;2;8221.56;16443.12;ambiguo
CNE2594162;1;2;13158.53;26317.06;ambiguo
CNE2594181;1;2;587.58;1175.16;ambiguo
CNE2594203;1;2;3690.65;7381.30;ambiguo
CNE2594225;1;2;1701.34;3402.68;ambiguo
CNE2594250;1;2;36156.58;72313.16;ambiguo
CNE2594280;1;2;5745.75;11491.50;ambiguo
CNE2594302;1;2;3554.06;7108.12;ambiguo
CNE2594325;1;2;2833.38;5666.76;ambiguo
CNE2594346;1;2;7456.82;14913.64;ambiguo
CNE2594361;1;2;3946.91;7893.82;ambiguo
CNE2594421;1;2;33979.64;67959.28;ambiguo
CNE2629481;1;2;87532.34;175064.68;ambiguo
CNE2629502;1;2;412.25;824.50;ambiguo
CNE2629504;1;2;2059.32;4118.64;ambiguo
CNE2629518;1;2;6811.89;13623.78;ambiguo
CNE2629540;1;2;4096.64;8193.28;ambiguo
CNE2629569;1;2;55301.04;110602.08;ambiguo
CNE2629583;1;2;29676.49;59352.98;ambiguo
CNE2629604;1;2;12083.14;24166.28;ambiguo
CNE2629606;1;2;2360.17;4720.34;ambiguo
CNE2629628;1;2;2256.55;4513.10;ambiguo
CNE2629647;1;2;115878.60;231757.20;ambiguo
CNE2629649;1;2;119398.08;238796.16;ambiguo
CNE2629672;1;2;5543.55;11087.10;ambiguo
CNE2629691;1;2;94947.35;189894.70;ambiguo
CNE2629724;1;2;2035.61;4071.22;ambiguo
CNE2629734;1;2;61.63;123.26;ambiguo
CNE2629759;1;2;60794.35;121588.70;ambiguo
CNE2629790;1;2;4957.14;9914.28;ambiguo
CNE2629804;1;2;3848.01;7696.02;ambiguo
CNE2629825;1;2;126013.57;252027.14;ambiguo
CNE2629845;1;2;2157.17;4314.34;ambiguo
CNE2629847;1;2;5765.96;11531.92;ambiguo
CNE2629877;1;2;50566.46;101132.92;ambiguo
CNE2629900;1;2;1128.05;2256.10;ambiguo
CNE2629914;1;2;4251.45;8502.90;ambiguo
CNE2629933;1;2;213.80;427.60;ambiguo
CNE2629954;1;2;2019.93;4039.86;ambiguo
CNE2629977;1;2;132048.55;264097.10;ambiguo
CNE2629979;1;2;20121.14;40242.28;ambiguo
CNE2629998;1;2;3096.39;6192.78;ambiguo
CNE2630032;1;2;9078.34;18156.68;ambiguo
CNE2630054;1;2;749.50;1499.00;ambiguo
CNE2630067;1;2;48304.13;96608.26;ambiguo
CNE2630098;1;2;3894.67;7789.34;ambiguo
CNE2630112;1;2;7842.90;15685.80;ambiguo
CNE2630134;1;2;3778.65;7557.30;ambiguo
CNE2630164;1;2;2200.19;4400.38;ambiguo
CNE2630178;1;2;4991.23;9982.46;ambiguo
CNE2630200;1;2;11279.76;22559.52;ambiguo
CNE2630230;1;2;961.13;1922.26;ambiguo
CNE2630244;1;2;5050.74;10101.48;ambiguo
CNE2630266;1;2;3724.27;7448.54;ambiguo
CNE2630284;1;2;661.29;1322.58;ambiguo
CNE2630318;1;2;98113.12;196226.24;ambiguo
CNE2630331;1;2;56790.56;113581.12;ambiguo
CNE2630362;1;2;23446.45;46892.90;ambiguo
CNE2630375;1;2;38987.77;77975.54;ambiguo
CNE2630398;1;2;3569.82;7139.64;ambiguo
CNE2630419;1;2;9760.36;19520.72;ambiguo
CNE2630450;1;2;470.45;940.90;ambiguo
CNE2630469;1;2;10064.49;20128.98;ambiguo
CNE2630471;1;2;54669.40;109338.80;ambiguo
CNE2630493;1;2;51973.40;103946.80;ambiguo
CNE2630504;1;2;1463.33;2926.66;ambiguo
CNE2630530;1;2;3590.06;7180.12;ambiguo
CNE2630560;1;2;5853.39;11706.78;ambiguo
CNE2630582;1;2;3024.11;6048.22;ambiguo
CNE2630592;1;2;1498.71;2997.42;ambiguo
CNE2630614;1;2;2989.53;5979.06;ambiguo
CNE2630640;1;2;1015.83;2031.66;ambiguo
CNE2630658;1;2;2757.68;5515.36;ambiguo
CNE2630684;1;2;1143.55;2287.10;ambiguo
CNE2630714;1;2;2271.97;4543.94;ambiguo
CNE2630728;1;2;2269.50;4539.00;ambiguo
CNE2630749;1;2;15410.18;30820.36;ambiguo
CNE2630779;1;2;4902.50;9805.00;ambiguo
CNE2630802;1;2;1999.20;3998.40;ambiguo
CNE2630822;1;2;2768.01;5536.02;ambiguo
CNE2630824;1;2;1763.58;3527.16;ambiguo
CNE2630834;1;2;1447.81;2895.62;ambiguo
CNE2630868;1;2;19557.16;39114.32;ambiguo
CNE2630882;1;2;2208.55;4417.10;ambiguo
CNE2630911;1;2;14897.77;29795.54;ambiguo
CNE2630934;1;2;3380.72;6761.44;ambiguo
CNE2630948;1;2;4296.59;8593.18;ambiguo
CNE2630966;1;2;668.47;1336.94;ambiguo
CNE2631000;1;2;4738.33;9476.66;ambiguo
CNE2631022;1;2;780.61;1561.22;ambiguo
CNE2631044;1;2;3800.72;7601.44;ambiguo
CNE2631058;1;2;14865.27;29730.54;ambiguo
CNE2631076;1;2;32.30;64.60;ambiguo
CNE2631102;1;2;12440.22;24880.44;ambiguo
CNE2631131;1;2;42648.19;85296.38;ambiguo
CNE2631146;1;2;4544.88;9089.76;ambiguo
CNE2631176;1;2;1555.01;3110.02;ambiguo
CNE2631197;1;2;48093.48;96186.96;ambiguo
CNE2631223;1;2;956.95;1913.90;ambiguo
CNE2631234;1;2;701.12;1402.24;ambiguo
CNE2631264;1;2;7583.00;15166.00;ambiguo
CNE2631274;1;2;3066.79;6133.58;ambiguo
CNE2631307;1;2;8906.81;17813.62;ambiguo
CNE2631321;1;2;26615.30;53230.60;ambiguo
CNE2631344;1;2;6484.86;12969.72;ambiguo
CNE2631362;1;2;1495.42;2990.84;ambiguo
CNE2631386;1;2;1898.06;3796.12;ambiguo
CNE2631388;1;2;1862.67;3725.34;ambiguo
CNE2631417;1;2;16020.27;32040.54;ambiguo
CNE2631428;1;2;506.57;1013.14;ambiguo
CNE2631461;1;2;24716.00;49432.00;ambiguo
CNE2631476;1;2;1862.67;3725.34;ambiguo
CNE2631506;1;2;1303.05;2606.10;ambiguo
CNE2689455;1;2;185076.93;370153.86;ambiguo
CNE2689477;1;2;37691.04;75382.08;ambiguo
CNE2689499;1;2;7532.51;15065.02;ambiguo
CNE2689521;1;2;2315.57;4631.14;ambiguo
CNE2690248;1;2;60794.40;121588.80;ambiguo
CNE2748705;1;2;163180.20;326360.40;ambiguo
CNE2748725;1;2;1598.49;3196.98;ambiguo
CNE2748757;1;2;13801.28;27602.56;ambiguo
CNE2748768;1;2;634.34;1268.68;ambiguo
CNE2748794;1;2;10476.61;20953.22;ambiguo
CNE2748823;1;2;29451.53;58903.06;ambiguo
CNE2748846;1;2;12299.41;24598.82;ambiguo
CNE2748856;1;2;2802.95;5605.90;ambiguo
CNE2748879;1;2;92745.00;185490.00;ambiguo
CNE2748881;1;2;66569.25;133138.50;ambiguo
CNE2748902;1;2;13831.81;27663.62;ambiguo
CNE2748904;1;2;15740.62;31481.24;ambiguo
CNE2748932;1;2;3789.21;7578.42;ambiguo
CNE2748934;1;2;8993.78;17987.56;ambiguo
CNE2748953;1;2;55863.53;111727.06;ambiguo
CNE2748978;1;2;2829.85;5659.70;ambiguo
CNE2749003;1;2;134.83;269.66;ambiguo
CNE2749025;1;2;269.24;538.48;ambiguo
CNE2749044;1;2;9750.99;19501.98;ambiguo
CNE2749065;1;2;37599.33;75198.66;ambiguo
CNE2749087;1;2;20719.78;41439.56;ambiguo
CNE2749102;1;2;5422.32;10844.64;ambiguo
CNE2749132;1;2;2346.75;4693.50;ambiguo
CNE2749146;1;2;3528.91;7057.82;ambiguo
CNE2749167;1;2;26096.41;52192.82;ambiguo
CNE2749186;1;2;34685.78;69371.56;ambiguo
CNE2749212;1;2;2062.77;4125.54;ambiguo
CNE2749234;1;2;419.01;838.02;ambiguo
CNE2749256;1;2;2534.71;5069.42;ambiguo
CNE2749277;1;2;29977.24;59954.48;ambiguo
CNE2749300;1;2;415.02;830.04;ambiguo
CNE2749320;1;2;7913.48;15826.96;ambiguo
CNE2749351;1;2;7892.55;15785.10;ambiguo
CNE2749366;1;2;3198.47;6396.94;ambiguo
CNE2749388;1;2;6061.11;12122.22;ambiguo
CNE2749406;1;2;2577.74;5155.48;ambiguo
CNE2749428;1;2;1590.66;3181.32;ambiguo
CNE2749450;1;2;139.95;279.90;ambiguo
CNE2749476;1;2;2855.04;5710.08;ambiguo
CNE2749494;1;2;1105.83;2211.66;ambiguo
CNE2749519;1;2;6162.30;12324.60;ambiguo
CNE2749548;1;2;49980.00;99960.00;ambiguo
CNE2749550;1;2;281568.00;563136.00;ambiguo
CNE2749563;1;2;27488.22;54976.44;ambiguo
CNE2749583;1;2;85931.91;171863.82;ambiguo
CNE2749605;1;2;7066.83;14133.66;ambiguo
CNE2749638;1;2;6020.86;12041.72;ambiguo
CNE2749657;1;2;13440.02;26880.04;ambiguo
CNE2749685;1;2;107.64;215.28;ambiguo
CNE2749704;1;2;3542.61;7085.22;ambiguo
CNE2749718;1;2;1273.41;2546.82;ambiguo
CNE2749748;1;2;4150.84;8301.68;ambiguo
CNE2749769;1;2;74237.78;148475.56;ambiguo
CNE2749780;1;2;752.89;1505.78;ambiguo
CNE2749806;1;2;679.05;1358.10;ambiguo
CNE2749836;1;2;694.56;1389.12;ambiguo
CNE2749850;1;2;4460.33;8920.66;ambiguo
CNE2749872;1;2;3579.52;7159.04;ambiguo
CNE2749902;1;2;1779.92;3559.84;ambiguo
CNE2749916;1;2;1263.94;2527.88;ambiguo
CNE2749934;1;2;1664.59;3329.18;ambiguo
CNE2749956;1;2;657.60;1315.20;ambiguo
CNE2749989;1;2;6032.09;12064.18;ambiguo
CNE2750003;1;2;23301.53;46603.06;ambiguo
CNE2750022;1;2;1324.12;2648.24;ambiguo
CNE2750054;1;2;339.61;679.22;ambiguo
CNE2750056;1;2;5171.15;10342.30;ambiguo
CNE2750069;1;2;5374.62;10749.24;ambiguo
CNE2750090;1;2;3555.69;7111.38;ambiguo
CNE2750092;1;2;2981.16;5962.32;ambiguo
CNE2750110;1;2;598.98;1197.96;ambiguo
CNE2750132;1;2;26.85;53.70;ambiguo
CNE2750154;1;2;760.53;1521.06;ambiguo
CNE2750191;1;2;3282.63;6565.26;ambiguo
CNE2750202;1;2;3555.69;7111.38;ambiguo
CNE2750222;1;2;5693.70;11387.40;ambiguo
CNE2750254;1;2;472.92;945.84;ambiguo
CNE2750276;1;2;3246.76;6493.52;ambiguo
CNE2750298;1;2;3361.35;6722.70;ambiguo
CNE2750320;1;2;722.30;1444.60;ambiguo
CNE2750334;1;2;7025.88;14051.76;ambiguo
CNE2750356;1;2;3054.39;6108.78;ambiguo
CNE2750378;1;2;6658.24;13316.48;ambiguo
CNE2750399;1;2;14524.17;29048.34;ambiguo
CNE2750466;1;2;4312.20;8624.40;ambiguo
CNE2750480;1;2;1635.17;3270.34;ambiguo
SD210219;7;2;20908.99;32467.40;ambiguo
SD210220;7;2;717.36;1113.90;ambiguo
SD210221;7;2;20908.99;32467.40;ambiguo
SD210222;7;2;717.36;1113.90;ambiguo
SD210223;7;2;55023.74;85440.58;ambiguo
SD210224;7;2;47870.67;74333.34;ambiguo
SD210225;7;2;47870.67;74333.34;ambiguo
SD210226;7;2;55023.74;85440.58;ambiguo
SD210227;7;2;20908.99;32467.40;ambiguo
SD210228;7;2;110047.46;170881.18;ambiguo
SD210229;7;2;41818.01;64934.80;ambiguo
SD210230;9;2;106752.81;64934.80;ambiguo
SD210231;7;2;717.36;1113.90;ambiguo
SD210232;7;2;717.36;1113.90;ambiguo
SD210233;7;2;717.36;1113.90;ambiguo
SD210234;7;2;717.36;1113.90;ambiguo
SD210235;7;2;55023.74;85440.58;ambiguo
SD210236;7;2;55023.74;85440.58;ambiguo
SD210237;7;2;55023.74;85440.58;ambiguo
SD210238;7;2;55023.74;85440.58;ambiguo
SD210239;9;2;140464.32;85440.58;ambiguo
SD210240;7;2;55023.74;85440.58;ambiguo
SD210241;7;2;55023.74;85440.58;ambiguo
SD210242;7;2;55023.74;85440.58;ambiguo
SD210243;7;2;47870.67;74333.34;ambiguo
SD210244;7;2;47870.67;74333.34;ambiguo
SD210245;7;2;47870.67;74333.34;ambiguo
SD210246;7;2;47870.67;74333.34;ambiguo
SD210247;7;2;42368.28;65789.28;ambiguo
SD210248;7;2;47870.67;74333.34;ambiguo
SD210249;7;2;47870.67;74333.34;ambiguo
SD210250;7;2;47870.67;74333.34;ambiguo
SD210251;7;2;47870.67;74333.34;ambiguo
SD210252;7;2;47870.67;74333.34;ambiguo
SD210253;7;2;47870.67;74333.34;ambiguo
SD210254;7;2;47870.67;74333.34;ambiguo
SD210255;7;2;47870.67;74333.34;ambiguo
SD210256;7;2;47870.67;74333.34;ambiguo
SD210257;7;2;47870.67;74333.34;ambiguo
SD210258;7;2;47870.67;74333.34;ambiguo
SD210259;7;2;47870.67;74333.34;ambiguo
SD210260;7;2;47870.67;74333.34;ambiguo
SD210261;7;2;55023.74;85440.58;ambiguo
SD210262;7;2;55023.74;85440.58;ambiguo
SD210263;7;2;55023.74;85440.58;ambiguo
SD210264;7;2;55023.74;85440.58;ambiguo
SD210265;7;2;55023.74;85440.58;ambiguo
SD210266;7;2;5227.27;8116.88;ambiguo
SD210268;7;2;2090.92;3246.74;ambiguo
SD210269;9;2;14046.42;8544.06;ambiguo
SD210271;7;2;5502.36;8544.06;ambiguo
SD210272;7;2;20908.99;32467.40;ambiguo
SD210273;7;2;20908.99;32467.40;ambiguo
SD210274;7;2;4236.83;6578.92;ambiguo
SD210275;7;2;42368.28;65789.28;ambiguo
SD210276;7;2;47870.67;74333.34;ambiguo
SD210278;7;2;47870.67;74333.34;ambiguo
SD210279;7;2;55023.74;85440.58;ambiguo
SD210280;7;2;55023.74;85440.58;ambiguo
SD210281;7;2;55023.74;85440.58;ambiguo
SD210282;9;2;140464.32;85440.58;ambiguo
SD210283;7;2;55023.74;85440.58;ambiguo
SD210285;7;2;55023.74;85440.58;ambiguo
SD210286;7;2;10454.54;16233.76;ambiguo
SD210287;7;2;10518.91;16333.70;ambiguo
SD210288;7;2;20908.99;32467.40;ambiguo
SD210289;7;2;42368.28;65789.28;ambiguo
SD210290;7;2;42368.28;65789.28;ambiguo
SD210291;7;2;42368.28;65789.28;ambiguo
SD210292;7;2;42368.28;65789.28;ambiguo
SD210293;7;2;47870.67;74333.34;ambiguo
SD210295;7;2;47870.67;74333.34;ambiguo
SD210296;7;2;47870.67;74333.34;ambiguo
SD210297;7;2;47870.67;74333.34;ambiguo
SD210298;7;2;55023.74;85440.58;ambiguo
SD210299;7;2;55023.74;85440.58;ambiguo
SD210300;7;2;55023.74;85440.58;ambiguo
SD210301;7;2;55023.74;85440.58;ambiguo
SD210302;7;2;55023.74;85440.58;ambiguo
SD210303;7;2;55023.74;85440.58;ambiguo
SD210304;7;2;55023.74;85440.58;ambiguo
SD210305;7;2;42368.28;65789.28;ambiguo
SD210306;7;2;42368.28;65789.28;ambiguo
SD210307;7;2;42368.28;65789.28;ambiguo
SD210308;7;2;42368.28;65789.28;ambiguo
SD210309;7;2;42368.28;65789.28;ambiguo
SD210310;7;2;10454.54;16233.76;ambiguo
SD210311;7;2;5227.27;8116.88;ambiguo
SD210312;7;2;20908.99;32467.40;ambiguo
SD210313;7;2;20908.99;32467.40;ambiguo
SD210314;7;2;20908.99;32467.40;ambiguo
SD210315;7;2;20908.99;32467.40;ambiguo
SD210320;7;2;5227.27;8116.88;ambiguo
SD210321;7;2;47870.67;74333.34;ambiguo
SD210322;7;2;320.70;498.00;ambiguo
SD210323;7;2;320.70;498.00;ambiguo
SD210324;7;2;320.70;498.00;ambiguo
SD210325;7;2;320.70;498.00;ambiguo
SD210326;7;2;641.43;996.00;ambiguo
SD210327;7;2;320.70;498.00;ambiguo
SD210328;7;2;3822.51;5935.56;ambiguo
SD210329;9;2;9758.07;5935.56;ambiguo
SD210330;7;2;3822.51;5935.56;ambiguo
SD210331;7;2;3822.51;5935.56;ambiguo
SD210332;9;2;9758.07;5935.56;ambiguo
SD210333;7;2;3269.80;5077.34;ambiguo
SD210334;7;2;3269.80;5077.34;ambiguo
SD210335;9;2;8347.14;5077.34;ambiguo
SD210336;7;2;3269.80;5077.34;ambiguo
SD210337;7;2;3269.80;5077.34;ambiguo
SD210338;7;2;3269.80;5077.34;ambiguo
SD210339;7;2;3269.80;5077.34;ambiguo
SD210340;7;2;3269.80;5077.34;ambiguo
SD210341;7;2;3269.80;5077.34;ambiguo
SD210342;7;2;283.38;440.04;ambiguo
SD210343;7;2;2833.81;4400.36;ambiguo
SD210344;7;2;2833.81;4400.36;ambiguo
SD210345;7;2;10585.65;16437.36;ambiguo
SD210346;7;2;10585.65;16437.36;ambiguo
SD210347;7;2;10585.65;16437.36;ambiguo
SD210348;7;2;10585.65;16437.36;ambiguo
SD210349;7;2;10585.65;16437.36;ambiguo
SD210350;7;2;10585.65;16437.36;ambiguo
SD210351;7;2;10585.65;16437.36;ambiguo
SD210352;7;2;14063.66;21838.00;ambiguo
SD210353;7;2;14063.66;21838.00;ambiguo
SD210354;7;2;14063.66;21838.00;ambiguo
SD210355;7;2;14063.66;21838.00;ambiguo
SD210356;7;2;14063.66;21838.00;ambiguo
SD210357;7;2;14063.66;21838.00;ambiguo
SD210358;7;2;14063.66;21838.00;ambiguo
SD210359;7;2;14063.66;21838.00;ambiguo
SD210360;7;2;14063.66;21838.00;ambiguo
SD210361;7;2;14063.66;21838.00;ambiguo
SD210362;7;2;14063.66;21838.00;ambiguo
SD210363;7;2;14063.66;21838.00;ambiguo
SD210364;7;2;14063.66;21838.00;ambiguo
SD210365;7;2;14063.66;21838.00;ambiguo
SD210366;7;2;14063.66;21838.00;ambiguo
SD210367;7;2;14063.66;21838.00;ambiguo
SD210368;7;2;14063.66;21838.00;ambiguo
SD210369;7;2;5034.92;7818.22;ambiguo
SD210370;7;2;5034.92;7818.22;ambiguo
SD210371;7;2;5034.92;7818.22;ambiguo
SD210372;7;2;5034.92;7818.22;ambiguo
SD210373;7;2;5034.92;7818.22;ambiguo
SD210374;7;2;5034.92;7818.22;ambiguo
SD210375;7;2;5034.92;7818.22;ambiguo
SD210376;7;2;5034.92;7818.22;ambiguo
SD210377;7;2;5034.92;7818.22;ambiguo
